Gantry;Couch;Collision
180;90;false
180;89;false
180;88;false
180;87;false
180;86;false
180;85;false
180;84;false
180;83;false
180;82;false
180;81;false
180;80;false
180;79;false
180;78;false
180;77;false
180;76;false
180;75;false
180;74;false
180;73;false
180;72;false
180;71;false
180;70;false
180;69;false
180;68;false
180;67;false
180;66;false
180;65;false
180;64;false
180;63;false
180;62;false
180;61;false
180;60;false
180;59;false
180;58;false
180;57;false
180;56;false
180;55;false
180;54;false
180;53;false
180;52;false
180;51;false
180;50;false
180;49;false
180;48;false
180;47;false
180;46;false
180;45;false
180;44;false
180;43;false
180;42;false
180;41;false
180;40;false
180;39;false
180;38;false
180;37;false
180;36;false
180;35;false
180;34;false
180;33;false
180;32;false
180;31;false
180;30;false
180;29;false
180;28;false
180;27;false
180;26;false
180;25;false
180;24;false
180;23;false
180;22;false
180;21;false
180;20;false
180;19;false
180;18;false
180;17;false
180;16;false
180;15;false
180;14;false
180;13;false
180;12;false
180;11;false
180;10;false
180;9;false
180;8;false
180;7;false
180;6;false
180;5;false
180;4;false
180;3;false
180;2;false
180;1;false
180;0;false
180;359;false
180;358;false
180;357;false
180;356;false
180;355;false
180;354;false
180;353;false
180;352;false
180;351;false
180;350;false
180;349;false
180;348;false
180;347;false
180;346;false
180;345;false
180;344;false
180;343;false
180;342;false
180;341;false
180;340;false
180;339;false
180;338;false
180;337;false
180;336;false
180;335;false
180;334;false
180;333;false
180;332;false
180;331;false
180;330;false
180;329;false
180;328;false
180;327;false
180;326;false
180;325;false
180;324;false
180;323;false
180;322;false
180;321;false
180;320;false
180;319;false
180;318;false
180;317;false
180;316;false
180;315;false
180;314;false
180;313;false
180;312;false
180;311;false
180;310;false
180;309;false
180;308;false
180;307;false
180;306;false
180;305;false
180;304;false
180;303;false
180;302;false
180;301;false
180;300;false
180;299;false
180;298;false
180;297;false
180;296;false
180;295;false
180;294;false
180;293;false
180;292;false
180;291;false
180;290;false
180;289;false
180;288;false
180;287;false
180;286;false
180;285;false
180;284;false
180;283;false
180;282;false
180;281;false
180;280;false
180;279;false
180;278;false
180;277;false
180;276;false
180;275;false
180;274;false
180;273;false
180;272;false
180;271;false
180;270;false
181;90;false
181;89;false
181;88;false
181;87;false
181;86;false
181;85;false
181;84;false
181;83;false
181;82;false
181;81;false
181;80;false
181;79;false
181;78;false
181;77;false
181;76;false
181;75;false
181;74;false
181;73;false
181;72;false
181;71;false
181;70;false
181;69;false
181;68;false
181;67;false
181;66;false
181;65;false
181;64;false
181;63;false
181;62;false
181;61;false
181;60;false
181;59;false
181;58;false
181;57;false
181;56;false
181;55;false
181;54;false
181;53;false
181;52;false
181;51;false
181;50;false
181;49;false
181;48;false
181;47;false
181;46;false
181;45;false
181;44;false
181;43;false
181;42;false
181;41;false
181;40;false
181;39;false
181;38;false
181;37;false
181;36;false
181;35;false
181;34;false
181;33;false
181;32;false
181;31;false
181;30;false
181;29;false
181;28;false
181;27;false
181;26;false
181;25;false
181;24;false
181;23;false
181;22;false
181;21;false
181;20;false
181;19;false
181;18;false
181;17;false
181;16;false
181;15;false
181;14;false
181;13;false
181;12;false
181;11;false
181;10;false
181;9;false
181;8;false
181;7;false
181;6;false
181;5;false
181;4;false
181;3;false
181;2;false
181;1;false
181;0;false
181;359;false
181;358;false
181;357;false
181;356;false
181;355;false
181;354;false
181;353;false
181;352;false
181;351;false
181;350;false
181;349;false
181;348;false
181;347;false
181;346;false
181;345;false
181;344;false
181;343;false
181;342;false
181;341;false
181;340;false
181;339;false
181;338;false
181;337;false
181;336;false
181;335;false
181;334;false
181;333;false
181;332;false
181;331;false
181;330;false
181;329;false
181;328;false
181;327;false
181;326;false
181;325;false
181;324;false
181;323;false
181;322;false
181;321;false
181;320;false
181;319;false
181;318;false
181;317;false
181;316;false
181;315;false
181;314;false
181;313;false
181;312;false
181;311;false
181;310;false
181;309;false
181;308;false
181;307;false
181;306;false
181;305;false
181;304;false
181;303;false
181;302;false
181;301;false
181;300;false
181;299;false
181;298;false
181;297;false
181;296;false
181;295;false
181;294;false
181;293;false
181;292;false
181;291;false
181;290;false
181;289;false
181;288;false
181;287;false
181;286;false
181;285;false
181;284;false
181;283;false
181;282;false
181;281;false
181;280;false
181;279;false
181;278;false
181;277;false
181;276;false
181;275;false
181;274;false
181;273;false
181;272;false
181;271;false
181;270;false
182;90;false
182;89;false
182;88;false
182;87;false
182;86;false
182;85;false
182;84;false
182;83;false
182;82;false
182;81;false
182;80;false
182;79;false
182;78;false
182;77;false
182;76;false
182;75;false
182;74;false
182;73;false
182;72;false
182;71;false
182;70;false
182;69;false
182;68;false
182;67;false
182;66;false
182;65;false
182;64;false
182;63;false
182;62;false
182;61;false
182;60;false
182;59;false
182;58;false
182;57;false
182;56;false
182;55;false
182;54;false
182;53;false
182;52;false
182;51;false
182;50;false
182;49;false
182;48;false
182;47;false
182;46;false
182;45;false
182;44;false
182;43;false
182;42;false
182;41;false
182;40;false
182;39;false
182;38;false
182;37;false
182;36;false
182;35;false
182;34;false
182;33;false
182;32;false
182;31;false
182;30;false
182;29;false
182;28;false
182;27;false
182;26;false
182;25;false
182;24;false
182;23;false
182;22;false
182;21;false
182;20;false
182;19;false
182;18;false
182;17;false
182;16;false
182;15;false
182;14;false
182;13;false
182;12;false
182;11;false
182;10;false
182;9;false
182;8;false
182;7;false
182;6;false
182;5;false
182;4;false
182;3;false
182;2;false
182;1;false
182;0;false
182;359;false
182;358;false
182;357;false
182;356;false
182;355;false
182;354;false
182;353;false
182;352;false
182;351;false
182;350;false
182;349;false
182;348;false
182;347;false
182;346;false
182;345;false
182;344;false
182;343;false
182;342;false
182;341;false
182;340;false
182;339;false
182;338;false
182;337;false
182;336;false
182;335;false
182;334;false
182;333;false
182;332;false
182;331;false
182;330;false
182;329;false
182;328;false
182;327;false
182;326;false
182;325;false
182;324;false
182;323;false
182;322;false
182;321;false
182;320;false
182;319;false
182;318;false
182;317;false
182;316;false
182;315;false
182;314;false
182;313;false
182;312;false
182;311;false
182;310;false
182;309;false
182;308;false
182;307;false
182;306;false
182;305;false
182;304;false
182;303;false
182;302;false
182;301;false
182;300;false
182;299;false
182;298;false
182;297;false
182;296;false
182;295;false
182;294;false
182;293;false
182;292;false
182;291;false
182;290;false
182;289;false
182;288;false
182;287;false
182;286;false
182;285;false
182;284;false
182;283;false
182;282;false
182;281;false
182;280;false
182;279;false
182;278;false
182;277;false
182;276;false
182;275;false
182;274;false
182;273;false
182;272;false
182;271;false
182;270;false
183;90;false
183;89;false
183;88;false
183;87;false
183;86;false
183;85;false
183;84;false
183;83;false
183;82;false
183;81;false
183;80;false
183;79;false
183;78;false
183;77;false
183;76;false
183;75;false
183;74;false
183;73;false
183;72;false
183;71;false
183;70;false
183;69;false
183;68;false
183;67;false
183;66;false
183;65;false
183;64;false
183;63;false
183;62;false
183;61;false
183;60;false
183;59;false
183;58;false
183;57;false
183;56;false
183;55;false
183;54;false
183;53;false
183;52;false
183;51;false
183;50;false
183;49;false
183;48;false
183;47;false
183;46;false
183;45;false
183;44;false
183;43;false
183;42;false
183;41;false
183;40;false
183;39;false
183;38;false
183;37;false
183;36;false
183;35;false
183;34;false
183;33;false
183;32;false
183;31;false
183;30;false
183;29;false
183;28;false
183;27;false
183;26;false
183;25;false
183;24;false
183;23;false
183;22;false
183;21;false
183;20;false
183;19;false
183;18;false
183;17;false
183;16;false
183;15;false
183;14;false
183;13;false
183;12;false
183;11;false
183;10;false
183;9;false
183;8;false
183;7;false
183;6;false
183;5;false
183;4;false
183;3;false
183;2;false
183;1;false
183;0;false
183;359;false
183;358;false
183;357;false
183;356;false
183;355;false
183;354;false
183;353;false
183;352;false
183;351;false
183;350;false
183;349;false
183;348;false
183;347;false
183;346;false
183;345;false
183;344;false
183;343;false
183;342;false
183;341;false
183;340;false
183;339;false
183;338;false
183;337;false
183;336;false
183;335;false
183;334;false
183;333;false
183;332;false
183;331;false
183;330;false
183;329;false
183;328;false
183;327;false
183;326;false
183;325;false
183;324;false
183;323;false
183;322;false
183;321;false
183;320;false
183;319;false
183;318;false
183;317;false
183;316;false
183;315;false
183;314;false
183;313;false
183;312;false
183;311;false
183;310;false
183;309;false
183;308;false
183;307;false
183;306;false
183;305;false
183;304;false
183;303;false
183;302;false
183;301;false
183;300;false
183;299;false
183;298;false
183;297;false
183;296;false
183;295;false
183;294;false
183;293;false
183;292;false
183;291;false
183;290;false
183;289;false
183;288;false
183;287;false
183;286;false
183;285;false
183;284;false
183;283;false
183;282;false
183;281;false
183;280;false
183;279;false
183;278;false
183;277;false
183;276;false
183;275;false
183;274;false
183;273;false
183;272;false
183;271;false
183;270;false
184;90;false
184;89;false
184;88;false
184;87;false
184;86;false
184;85;false
184;84;false
184;83;false
184;82;false
184;81;false
184;80;false
184;79;false
184;78;false
184;77;false
184;76;false
184;75;false
184;74;false
184;73;false
184;72;false
184;71;false
184;70;false
184;69;false
184;68;false
184;67;false
184;66;false
184;65;false
184;64;false
184;63;false
184;62;false
184;61;false
184;60;false
184;59;false
184;58;false
184;57;false
184;56;false
184;55;false
184;54;false
184;53;false
184;52;false
184;51;false
184;50;false
184;49;false
184;48;false
184;47;false
184;46;false
184;45;false
184;44;false
184;43;false
184;42;false
184;41;false
184;40;false
184;39;false
184;38;false
184;37;false
184;36;false
184;35;false
184;34;false
184;33;false
184;32;false
184;31;false
184;30;false
184;29;false
184;28;false
184;27;false
184;26;false
184;25;false
184;24;false
184;23;false
184;22;false
184;21;false
184;20;false
184;19;false
184;18;false
184;17;false
184;16;false
184;15;false
184;14;false
184;13;false
184;12;false
184;11;false
184;10;false
184;9;false
184;8;false
184;7;false
184;6;false
184;5;false
184;4;false
184;3;false
184;2;false
184;1;false
184;0;false
184;359;false
184;358;false
184;357;false
184;356;false
184;355;false
184;354;false
184;353;false
184;352;false
184;351;false
184;350;false
184;349;false
184;348;false
184;347;false
184;346;false
184;345;false
184;344;false
184;343;false
184;342;false
184;341;false
184;340;false
184;339;false
184;338;false
184;337;false
184;336;false
184;335;false
184;334;false
184;333;false
184;332;false
184;331;false
184;330;false
184;329;false
184;328;false
184;327;false
184;326;false
184;325;false
184;324;false
184;323;false
184;322;false
184;321;false
184;320;false
184;319;false
184;318;false
184;317;false
184;316;false
184;315;false
184;314;false
184;313;false
184;312;false
184;311;false
184;310;false
184;309;false
184;308;false
184;307;false
184;306;false
184;305;false
184;304;false
184;303;false
184;302;false
184;301;false
184;300;false
184;299;false
184;298;false
184;297;false
184;296;false
184;295;false
184;294;false
184;293;false
184;292;false
184;291;false
184;290;false
184;289;false
184;288;false
184;287;false
184;286;false
184;285;false
184;284;false
184;283;false
184;282;false
184;281;false
184;280;false
184;279;false
184;278;false
184;277;false
184;276;false
184;275;false
184;274;false
184;273;false
184;272;false
184;271;false
184;270;false
185;90;false
185;89;false
185;88;false
185;87;false
185;86;false
185;85;false
185;84;false
185;83;false
185;82;false
185;81;false
185;80;false
185;79;false
185;78;false
185;77;false
185;76;false
185;75;false
185;74;false
185;73;false
185;72;false
185;71;false
185;70;false
185;69;false
185;68;false
185;67;false
185;66;false
185;65;false
185;64;false
185;63;false
185;62;false
185;61;false
185;60;false
185;59;false
185;58;false
185;57;false
185;56;false
185;55;false
185;54;false
185;53;false
185;52;false
185;51;false
185;50;false
185;49;false
185;48;false
185;47;false
185;46;false
185;45;false
185;44;false
185;43;false
185;42;false
185;41;false
185;40;false
185;39;false
185;38;false
185;37;false
185;36;false
185;35;false
185;34;false
185;33;false
185;32;false
185;31;false
185;30;false
185;29;false
185;28;false
185;27;false
185;26;false
185;25;false
185;24;false
185;23;false
185;22;false
185;21;false
185;20;false
185;19;false
185;18;false
185;17;false
185;16;false
185;15;false
185;14;false
185;13;false
185;12;false
185;11;false
185;10;false
185;9;false
185;8;false
185;7;false
185;6;false
185;5;false
185;4;false
185;3;false
185;2;false
185;1;false
185;0;false
185;359;false
185;358;false
185;357;false
185;356;false
185;355;false
185;354;false
185;353;false
185;352;false
185;351;false
185;350;false
185;349;false
185;348;false
185;347;false
185;346;false
185;345;false
185;344;false
185;343;false
185;342;false
185;341;false
185;340;false
185;339;false
185;338;false
185;337;false
185;336;false
185;335;false
185;334;false
185;333;false
185;332;false
185;331;false
185;330;false
185;329;false
185;328;false
185;327;false
185;326;false
185;325;false
185;324;false
185;323;false
185;322;false
185;321;false
185;320;false
185;319;false
185;318;false
185;317;false
185;316;false
185;315;false
185;314;false
185;313;false
185;312;false
185;311;false
185;310;false
185;309;false
185;308;false
185;307;false
185;306;false
185;305;false
185;304;false
185;303;false
185;302;false
185;301;false
185;300;false
185;299;false
185;298;false
185;297;false
185;296;false
185;295;false
185;294;false
185;293;false
185;292;false
185;291;false
185;290;false
185;289;false
185;288;false
185;287;false
185;286;false
185;285;false
185;284;false
185;283;false
185;282;false
185;281;false
185;280;false
185;279;false
185;278;false
185;277;false
185;276;false
185;275;false
185;274;false
185;273;false
185;272;false
185;271;false
185;270;false
186;90;false
186;89;false
186;88;false
186;87;false
186;86;false
186;85;false
186;84;false
186;83;false
186;82;false
186;81;false
186;80;false
186;79;false
186;78;false
186;77;false
186;76;false
186;75;false
186;74;false
186;73;false
186;72;false
186;71;false
186;70;false
186;69;false
186;68;false
186;67;false
186;66;false
186;65;false
186;64;false
186;63;false
186;62;false
186;61;false
186;60;false
186;59;false
186;58;false
186;57;false
186;56;false
186;55;false
186;54;false
186;53;false
186;52;false
186;51;false
186;50;false
186;49;false
186;48;false
186;47;false
186;46;false
186;45;false
186;44;false
186;43;false
186;42;false
186;41;false
186;40;false
186;39;false
186;38;false
186;37;false
186;36;false
186;35;false
186;34;false
186;33;false
186;32;false
186;31;false
186;30;false
186;29;false
186;28;false
186;27;false
186;26;false
186;25;false
186;24;false
186;23;false
186;22;false
186;21;false
186;20;false
186;19;false
186;18;false
186;17;false
186;16;false
186;15;false
186;14;false
186;13;false
186;12;false
186;11;false
186;10;false
186;9;false
186;8;false
186;7;false
186;6;false
186;5;false
186;4;false
186;3;false
186;2;false
186;1;false
186;0;false
186;359;false
186;358;false
186;357;false
186;356;false
186;355;false
186;354;false
186;353;false
186;352;false
186;351;false
186;350;false
186;349;false
186;348;false
186;347;false
186;346;false
186;345;false
186;344;false
186;343;false
186;342;false
186;341;false
186;340;false
186;339;false
186;338;false
186;337;false
186;336;false
186;335;false
186;334;false
186;333;false
186;332;false
186;331;false
186;330;false
186;329;false
186;328;false
186;327;false
186;326;false
186;325;false
186;324;false
186;323;false
186;322;false
186;321;false
186;320;false
186;319;false
186;318;false
186;317;false
186;316;false
186;315;false
186;314;false
186;313;false
186;312;false
186;311;false
186;310;false
186;309;false
186;308;false
186;307;false
186;306;false
186;305;false
186;304;false
186;303;false
186;302;false
186;301;false
186;300;false
186;299;false
186;298;false
186;297;false
186;296;false
186;295;false
186;294;false
186;293;false
186;292;false
186;291;false
186;290;false
186;289;false
186;288;false
186;287;false
186;286;false
186;285;false
186;284;false
186;283;false
186;282;false
186;281;false
186;280;false
186;279;false
186;278;false
186;277;false
186;276;false
186;275;false
186;274;false
186;273;false
186;272;false
186;271;false
186;270;false
187;90;false
187;89;false
187;88;false
187;87;false
187;86;false
187;85;false
187;84;false
187;83;false
187;82;false
187;81;false
187;80;false
187;79;false
187;78;false
187;77;false
187;76;false
187;75;false
187;74;false
187;73;false
187;72;false
187;71;false
187;70;false
187;69;false
187;68;false
187;67;false
187;66;false
187;65;false
187;64;false
187;63;false
187;62;false
187;61;false
187;60;false
187;59;false
187;58;false
187;57;false
187;56;false
187;55;false
187;54;false
187;53;false
187;52;false
187;51;false
187;50;false
187;49;false
187;48;false
187;47;false
187;46;false
187;45;false
187;44;false
187;43;false
187;42;false
187;41;false
187;40;false
187;39;false
187;38;false
187;37;false
187;36;false
187;35;false
187;34;false
187;33;false
187;32;false
187;31;false
187;30;false
187;29;false
187;28;false
187;27;false
187;26;false
187;25;false
187;24;false
187;23;false
187;22;false
187;21;false
187;20;false
187;19;false
187;18;false
187;17;false
187;16;false
187;15;false
187;14;false
187;13;false
187;12;false
187;11;false
187;10;false
187;9;false
187;8;false
187;7;false
187;6;false
187;5;false
187;4;false
187;3;false
187;2;false
187;1;false
187;0;false
187;359;false
187;358;false
187;357;false
187;356;false
187;355;false
187;354;false
187;353;false
187;352;false
187;351;false
187;350;false
187;349;false
187;348;false
187;347;false
187;346;false
187;345;false
187;344;false
187;343;false
187;342;false
187;341;false
187;340;false
187;339;false
187;338;false
187;337;false
187;336;false
187;335;false
187;334;false
187;333;false
187;332;false
187;331;false
187;330;false
187;329;false
187;328;false
187;327;false
187;326;false
187;325;false
187;324;false
187;323;false
187;322;false
187;321;false
187;320;false
187;319;false
187;318;false
187;317;false
187;316;false
187;315;false
187;314;false
187;313;false
187;312;false
187;311;false
187;310;false
187;309;false
187;308;false
187;307;false
187;306;false
187;305;false
187;304;false
187;303;false
187;302;false
187;301;false
187;300;false
187;299;false
187;298;false
187;297;false
187;296;false
187;295;false
187;294;false
187;293;false
187;292;false
187;291;false
187;290;false
187;289;false
187;288;false
187;287;false
187;286;false
187;285;false
187;284;false
187;283;false
187;282;false
187;281;false
187;280;false
187;279;false
187;278;false
187;277;false
187;276;false
187;275;false
187;274;false
187;273;false
187;272;false
187;271;false
187;270;false
188;90;false
188;89;false
188;88;false
188;87;false
188;86;false
188;85;false
188;84;false
188;83;false
188;82;false
188;81;false
188;80;false
188;79;false
188;78;false
188;77;false
188;76;false
188;75;false
188;74;false
188;73;false
188;72;false
188;71;false
188;70;false
188;69;false
188;68;false
188;67;false
188;66;false
188;65;false
188;64;false
188;63;false
188;62;false
188;61;false
188;60;false
188;59;false
188;58;false
188;57;false
188;56;false
188;55;false
188;54;false
188;53;false
188;52;false
188;51;false
188;50;false
188;49;false
188;48;false
188;47;false
188;46;false
188;45;false
188;44;false
188;43;false
188;42;false
188;41;false
188;40;false
188;39;false
188;38;false
188;37;false
188;36;false
188;35;false
188;34;false
188;33;false
188;32;false
188;31;false
188;30;false
188;29;false
188;28;false
188;27;false
188;26;false
188;25;false
188;24;false
188;23;false
188;22;false
188;21;false
188;20;false
188;19;false
188;18;false
188;17;false
188;16;false
188;15;false
188;14;false
188;13;false
188;12;false
188;11;false
188;10;false
188;9;false
188;8;false
188;7;false
188;6;false
188;5;false
188;4;false
188;3;false
188;2;false
188;1;false
188;0;false
188;359;false
188;358;false
188;357;false
188;356;false
188;355;false
188;354;false
188;353;false
188;352;false
188;351;false
188;350;false
188;349;false
188;348;false
188;347;false
188;346;false
188;345;false
188;344;false
188;343;false
188;342;false
188;341;false
188;340;false
188;339;false
188;338;false
188;337;false
188;336;false
188;335;false
188;334;false
188;333;false
188;332;false
188;331;false
188;330;false
188;329;false
188;328;false
188;327;false
188;326;false
188;325;false
188;324;false
188;323;false
188;322;false
188;321;false
188;320;false
188;319;false
188;318;false
188;317;false
188;316;false
188;315;false
188;314;false
188;313;false
188;312;false
188;311;false
188;310;false
188;309;false
188;308;false
188;307;false
188;306;false
188;305;false
188;304;false
188;303;false
188;302;false
188;301;false
188;300;false
188;299;false
188;298;false
188;297;false
188;296;false
188;295;false
188;294;false
188;293;false
188;292;false
188;291;false
188;290;false
188;289;false
188;288;false
188;287;false
188;286;false
188;285;false
188;284;false
188;283;false
188;282;false
188;281;false
188;280;false
188;279;false
188;278;false
188;277;false
188;276;false
188;275;false
188;274;false
188;273;false
188;272;false
188;271;false
188;270;false
189;90;false
189;89;false
189;88;false
189;87;false
189;86;false
189;85;false
189;84;false
189;83;false
189;82;false
189;81;false
189;80;false
189;79;false
189;78;false
189;77;false
189;76;false
189;75;false
189;74;false
189;73;false
189;72;false
189;71;false
189;70;false
189;69;false
189;68;false
189;67;false
189;66;false
189;65;false
189;64;false
189;63;false
189;62;false
189;61;false
189;60;false
189;59;false
189;58;false
189;57;false
189;56;false
189;55;false
189;54;false
189;53;false
189;52;false
189;51;false
189;50;false
189;49;false
189;48;false
189;47;false
189;46;false
189;45;false
189;44;false
189;43;false
189;42;false
189;41;false
189;40;false
189;39;false
189;38;false
189;37;false
189;36;false
189;35;false
189;34;false
189;33;false
189;32;false
189;31;false
189;30;false
189;29;false
189;28;false
189;27;false
189;26;false
189;25;false
189;24;false
189;23;false
189;22;false
189;21;false
189;20;false
189;19;false
189;18;false
189;17;false
189;16;false
189;15;false
189;14;false
189;13;false
189;12;false
189;11;false
189;10;false
189;9;false
189;8;false
189;7;false
189;6;false
189;5;false
189;4;false
189;3;false
189;2;false
189;1;false
189;0;false
189;359;false
189;358;false
189;357;false
189;356;false
189;355;false
189;354;false
189;353;false
189;352;false
189;351;false
189;350;false
189;349;false
189;348;false
189;347;false
189;346;false
189;345;false
189;344;false
189;343;false
189;342;false
189;341;false
189;340;false
189;339;false
189;338;false
189;337;false
189;336;false
189;335;false
189;334;false
189;333;false
189;332;false
189;331;false
189;330;false
189;329;false
189;328;false
189;327;false
189;326;false
189;325;false
189;324;false
189;323;false
189;322;false
189;321;false
189;320;false
189;319;false
189;318;false
189;317;false
189;316;false
189;315;false
189;314;false
189;313;false
189;312;false
189;311;false
189;310;false
189;309;false
189;308;false
189;307;false
189;306;false
189;305;false
189;304;false
189;303;false
189;302;false
189;301;false
189;300;false
189;299;false
189;298;false
189;297;false
189;296;false
189;295;false
189;294;false
189;293;false
189;292;false
189;291;false
189;290;false
189;289;false
189;288;false
189;287;false
189;286;false
189;285;false
189;284;false
189;283;false
189;282;false
189;281;false
189;280;false
189;279;false
189;278;false
189;277;false
189;276;false
189;275;false
189;274;false
189;273;false
189;272;false
189;271;false
189;270;false
190;90;false
190;89;false
190;88;false
190;87;false
190;86;false
190;85;false
190;84;false
190;83;false
190;82;false
190;81;false
190;80;false
190;79;false
190;78;false
190;77;false
190;76;false
190;75;false
190;74;false
190;73;false
190;72;false
190;71;false
190;70;false
190;69;false
190;68;false
190;67;false
190;66;false
190;65;false
190;64;false
190;63;false
190;62;false
190;61;false
190;60;false
190;59;false
190;58;false
190;57;false
190;56;false
190;55;false
190;54;false
190;53;false
190;52;false
190;51;false
190;50;false
190;49;false
190;48;false
190;47;false
190;46;false
190;45;false
190;44;false
190;43;false
190;42;false
190;41;false
190;40;false
190;39;false
190;38;false
190;37;false
190;36;false
190;35;false
190;34;false
190;33;false
190;32;false
190;31;false
190;30;false
190;29;false
190;28;false
190;27;false
190;26;false
190;25;false
190;24;false
190;23;false
190;22;false
190;21;false
190;20;false
190;19;false
190;18;false
190;17;false
190;16;false
190;15;false
190;14;false
190;13;false
190;12;false
190;11;false
190;10;false
190;9;false
190;8;false
190;7;false
190;6;false
190;5;false
190;4;false
190;3;false
190;2;false
190;1;false
190;0;false
190;359;false
190;358;false
190;357;false
190;356;false
190;355;false
190;354;false
190;353;false
190;352;false
190;351;false
190;350;false
190;349;false
190;348;false
190;347;false
190;346;false
190;345;false
190;344;false
190;343;false
190;342;false
190;341;false
190;340;false
190;339;false
190;338;false
190;337;false
190;336;false
190;335;false
190;334;false
190;333;false
190;332;false
190;331;false
190;330;false
190;329;false
190;328;false
190;327;false
190;326;false
190;325;false
190;324;false
190;323;false
190;322;false
190;321;false
190;320;false
190;319;false
190;318;false
190;317;false
190;316;false
190;315;false
190;314;false
190;313;false
190;312;false
190;311;false
190;310;false
190;309;false
190;308;false
190;307;false
190;306;false
190;305;false
190;304;false
190;303;false
190;302;false
190;301;false
190;300;false
190;299;false
190;298;false
190;297;false
190;296;false
190;295;false
190;294;false
190;293;false
190;292;false
190;291;false
190;290;false
190;289;false
190;288;false
190;287;false
190;286;false
190;285;false
190;284;false
190;283;false
190;282;false
190;281;false
190;280;false
190;279;false
190;278;false
190;277;false
190;276;false
190;275;false
190;274;false
190;273;false
190;272;false
190;271;false
190;270;false
191;90;false
191;89;false
191;88;false
191;87;false
191;86;false
191;85;false
191;84;false
191;83;false
191;82;false
191;81;false
191;80;false
191;79;false
191;78;false
191;77;false
191;76;false
191;75;false
191;74;false
191;73;false
191;72;false
191;71;false
191;70;false
191;69;false
191;68;false
191;67;false
191;66;false
191;65;false
191;64;false
191;63;false
191;62;false
191;61;false
191;60;false
191;59;false
191;58;false
191;57;false
191;56;false
191;55;false
191;54;false
191;53;false
191;52;false
191;51;false
191;50;false
191;49;false
191;48;false
191;47;false
191;46;false
191;45;false
191;44;false
191;43;false
191;42;false
191;41;false
191;40;false
191;39;false
191;38;false
191;37;false
191;36;false
191;35;false
191;34;false
191;33;false
191;32;false
191;31;false
191;30;false
191;29;false
191;28;false
191;27;false
191;26;false
191;25;false
191;24;false
191;23;false
191;22;false
191;21;false
191;20;false
191;19;false
191;18;false
191;17;false
191;16;false
191;15;false
191;14;false
191;13;false
191;12;false
191;11;false
191;10;false
191;9;false
191;8;false
191;7;false
191;6;false
191;5;false
191;4;false
191;3;false
191;2;false
191;1;false
191;0;false
191;359;false
191;358;false
191;357;false
191;356;false
191;355;false
191;354;false
191;353;false
191;352;false
191;351;false
191;350;false
191;349;false
191;348;false
191;347;false
191;346;false
191;345;false
191;344;false
191;343;false
191;342;false
191;341;false
191;340;false
191;339;false
191;338;false
191;337;false
191;336;false
191;335;false
191;334;false
191;333;false
191;332;false
191;331;false
191;330;false
191;329;false
191;328;false
191;327;false
191;326;false
191;325;false
191;324;false
191;323;false
191;322;false
191;321;false
191;320;false
191;319;false
191;318;false
191;317;false
191;316;false
191;315;false
191;314;false
191;313;false
191;312;false
191;311;false
191;310;false
191;309;false
191;308;false
191;307;false
191;306;false
191;305;false
191;304;false
191;303;false
191;302;false
191;301;false
191;300;false
191;299;false
191;298;false
191;297;false
191;296;false
191;295;false
191;294;false
191;293;false
191;292;false
191;291;false
191;290;false
191;289;false
191;288;false
191;287;false
191;286;false
191;285;false
191;284;false
191;283;false
191;282;false
191;281;false
191;280;false
191;279;false
191;278;false
191;277;false
191;276;false
191;275;false
191;274;false
191;273;false
191;272;false
191;271;false
191;270;false
192;90;false
192;89;false
192;88;false
192;87;false
192;86;false
192;85;false
192;84;false
192;83;false
192;82;false
192;81;false
192;80;false
192;79;false
192;78;false
192;77;false
192;76;false
192;75;false
192;74;false
192;73;false
192;72;false
192;71;false
192;70;false
192;69;false
192;68;false
192;67;false
192;66;false
192;65;false
192;64;false
192;63;false
192;62;false
192;61;false
192;60;false
192;59;false
192;58;false
192;57;false
192;56;false
192;55;false
192;54;false
192;53;false
192;52;false
192;51;false
192;50;false
192;49;false
192;48;false
192;47;false
192;46;false
192;45;false
192;44;false
192;43;false
192;42;false
192;41;false
192;40;false
192;39;false
192;38;false
192;37;false
192;36;false
192;35;false
192;34;false
192;33;false
192;32;false
192;31;false
192;30;false
192;29;false
192;28;false
192;27;false
192;26;false
192;25;false
192;24;false
192;23;false
192;22;false
192;21;false
192;20;false
192;19;false
192;18;false
192;17;false
192;16;false
192;15;false
192;14;false
192;13;false
192;12;false
192;11;false
192;10;false
192;9;false
192;8;false
192;7;false
192;6;false
192;5;false
192;4;false
192;3;false
192;2;false
192;1;false
192;0;false
192;359;false
192;358;false
192;357;false
192;356;false
192;355;false
192;354;false
192;353;false
192;352;false
192;351;false
192;350;false
192;349;false
192;348;false
192;347;false
192;346;false
192;345;false
192;344;false
192;343;false
192;342;false
192;341;false
192;340;false
192;339;false
192;338;false
192;337;false
192;336;false
192;335;false
192;334;false
192;333;false
192;332;false
192;331;false
192;330;false
192;329;false
192;328;false
192;327;false
192;326;false
192;325;false
192;324;false
192;323;false
192;322;false
192;321;false
192;320;false
192;319;false
192;318;false
192;317;false
192;316;false
192;315;false
192;314;false
192;313;false
192;312;false
192;311;false
192;310;false
192;309;false
192;308;false
192;307;false
192;306;false
192;305;false
192;304;false
192;303;false
192;302;false
192;301;false
192;300;false
192;299;false
192;298;false
192;297;false
192;296;false
192;295;false
192;294;false
192;293;false
192;292;false
